5.549,5.033,10.569
5.348560079,4.914859334,10.35454
5.162903696,4.798408989,10.14898345
4.991715375,4.683639541,9.952186818
4.83467964,4.570541565,9.764006595
4.691481014,4.459105637,9.584299262
4.56180402,4.349322334,9.412921302
4.445333182,4.241182232,9.249729196
4.341753025,4.134675906,9.094579429
4.25074807,4.029793931,8.947328481
4.172002842,3.926526885,8.807832836
4.105201865,3.824865343,8.675948976
4.050029662,3.724799881,8.551533384
4.006170756,3.626321075,8.434442542
3.973309671,3.529419501,8.324532934
3.95113093,3.434085735,8.22166104
3.939319058,3.340310352,8.125683345
3.937558578,3.248083929,8.036456331
3.945534013,3.157397041,7.953836479
3.962929886,3.068240265,7.877680273
3.989430723,2.980604177,7.807844196
4.024721045,2.894479352,7.744184729
4.068485376,2.809856366,7.686558355
4.120408241,2.726725795,7.634821558
4.180174162,2.645078215,7.588830819
4.247467663,2.564904203,7.548442621
4.321973268,2.486194333,7.513513447
4.403375501,2.408939183,7.483899778
4.491358884,2.333129327,7.459458099
4.585607941,2.258755342,7.440044891
4.685807197,2.185807804,7.425516636
4.791641174,2.114277288,7.415729818
4.902794396,2.044154371,7.410540919
5.018951387,1.975429629,7.409806421
5.13979667,1.908093636,7.413382808
5.265014769,1.842136971,7.421126561
5.394290206,1.777550207,7.432894163
5.527307507,1.714323922,7.448542097
5.663751194,1.652448691,7.467926845
5.803305792,1.59191509,7.49090489
5.945655822,1.532713695,7.517332715
6.09048581,1.474835082,7.547066801
6.237480278,1.418269827,7.579963632
6.386323751,1.363008505,7.61587969
6.536700751,1.309041693,7.654671457
6.688295803,1.256359967,7.696195417
6.840793429,1.204953903,7.740308051
6.993878154,1.154814076,7.786865843
7.147234501,1.105931063,7.835725275
7.300546993,1.058295438,7.886742829
7.453500155,1.011897779,7.939774988
7.605778509,0.966728662,7.994678234
7.757066579,0.922778661,8.051309051
7.907048889,0.880038354,8.10952392
8.055409962,0.838498316,8.169179324
8.201834322,0.798149122,8.230131747
8.346006493,0.75898135,8.292237669
8.487610997,0.720985574,8.355353574
8.626332359,0.684152371,8.419335945
8.761855103,0.648472316,8.484041264
8.89386375,0.613935987,8.549326013
9.022042826,0.580533957,8.615046675
9.146076854,0.548256804,8.681059733
9.265650357,0.517095104,8.747221669
9.380447859,0.487039432,8.813388966
9.490153883,0.458080364,8.879418106
9.594452954,0.430208476,8.945165572
9.693029594,0.403414344,9.010487847
9.785568327,0.377688545,9.075241413
9.871753676,0.353021653,9.139282752
9.951270166,0.329404245,9.202468347
10.02380232,0.306826897,9.264654681
10.08903466,0.285280185,9.325698236
10.14665171,0.264754684,9.385455494
10.196338,0.245240971,9.44378294
10.23777804,0.226729622,9.500537054
10.27065637,0.209211212,9.555574319
10.2946575,0.192676317,9.608751218
10.30946596,0.177115514,9.659924234
10.31476627,0.162519378,9.70894985
10.31024296,0.148878485,9.755684546
10.29558055,0.136183411,9.799984807
10.27046355,0.124424732,9.841707115
10.23457651,0.113593024,9.880707952
10.18760394,0.103678863,9.916843801
10.12933145,0.094663011,9.94999553
10.06024349,0.086458392,9.980212567
9.981119765,0.078949266,10.00761556
9.892741017,0.072019792,10.03232542
9.795887998,0.065554129,10.05446304
9.69134146,0.059436437,10.07414933
9.57988215,0.053550875,10.09150519
9.46229082,0.047781601,10.10665151
9.339348218,0.042012775,10.11970921
9.211835095,0.036128556,10.13079919
9.0805322,0.030013102,10.14004235
8.946220283,0.023550573,10.14755958
8.809680094,0.016625129,10.1534718
8.671692383,0.009120927,10.1578999
8.533037899,9.22E-04,10.1609648
8.394497392,-0.008087112,10.16278738
8.256851612,-0.018022631,10.16348856
8.120881309,-0.02900027,10.16318923
7.987367232,-0.041135871,10.1620103
7.857090132,-0.054545275,10.16007266
7.730830757,-0.069344322,10.15749724
7.609369858,-0.085648854,10.15440491
7.493488185,-0.103574711,10.1509166
7.383966487,-0.123237735,10.14715319
7.281585514,-0.144753766,10.1432356
7.187126016,-0.168238646,10.13928472
7.101368743,-0.193808214,10.13542146
7.025094444,-0.221578313,10.13176671
6.959083869,-0.251664783,10.12844139
6.904117768,-0.284183465,10.1255664
6.860976891,-0.3192502,10.12326263
6.830441987,-0.356980828,10.12165099
6.813287443,-0.397489756,10.1208514
6.809799136,-0.440781133,10.12090835
6.819437015,-0.486672703,10.12173881
6.841581295,-0.534964216,10.12324743
6.875612191,-0.585455418,10.12533888
6.920909919,-0.637946058,10.12791781
6.976854692,-0.692235884,10.13088886
7.042826725,-0.748124644,10.13415671
7.118206234,-0.805412087,10.137626
7.202373432,-0.86389796,10.14120139
7.294708536,-0.923382012,10.14478754
7.394591758,-0.983663991,10.14828911
7.501403315,-1.044543645,10.15161074
7.614523421,-1.105820722,10.15465709
7.733332291,-1.16729497,10.15733283
7.85721014,-1.228766138,10.15954261
7.985537181,-1.290033974,10.16119108
8.117693631,-1.350898225,10.16218289
8.253059704,-1.41115864,10.16242272
8.391015614,-1.470614967,10.1618152
8.530941577,-1.529066955,10.160265
8.672217807,-1.586314351,10.15767677
8.814224519,-1.642156903,10.15395518
8.956341927,-1.69639436,10.14900487
9.097950247,-1.74882647,10.14273049
9.238429694,-1.79925298,10.13503672
9.377160481,-1.84747364,10.1258282
9.513522824,-1.893288197,10.11500959
9.646896938,-1.9364964,10.10248554
9.776663036,-1.976897996,10.08816071
9.902201335,-2.014292734,10.07193976
10.02289205,-2.048480362,10.05372735
10.13811539,-2.079260627,10.03342812
10.24725158,-2.106433279,10.01094674
10.34968083,-2.129798065,9.986187855
10.44478335,-2.149154734,9.95905613
10.53193936,-2.164303033,9.929456218
10.61052907,-2.175042711,9.897292775
10.6799327,-2.181173516,9.862470457
10.73953047,-2.182495196,9.82489392
10.78870258,-2.178807499,9.784467819
10.82682925,-2.169910174,9.741096812
10.8532907,-2.155602968,9.694685553
10.86768529,-2.135736271,9.645171763
10.87058089,-2.110385557,9.592640113
10.86281467,-2.079688805,9.537216088
10.84522379,-2.043784001,9.479025172
10.81864539,-2.002809129,9.418192852
10.78391666,-1.956902172,9.354844613
10.74187474,-1.906201115,9.28910594
10.69335681,-1.850843943,9.22110232
10.63920001,-1.790968639,9.150959237
10.58024152,-1.726713188,9.078802178
10.5173185,-1.658215574,9.004756628
10.45126809,-1.58561378,8.928948072
10.38292748,-1.509045792,8.851501996
10.31313382,-1.428649594,8.772543886
10.24272426,-1.344563169,8.692199227
10.17253598,-1.256924503,8.610593505
10.10340613,-1.165871578,8.527852205
10.03617188,-1.07154238,8.444100813
9.971670217,-0.974074919,8.359464831
9.910524722,-0.873641118,8.27409129
9.852725571,-0.770513554,8.188191117
9.798145983,-0.664983387,8.101987035
9.746659178,-0.557341778,8.015701767
9.698138378,-0.447879886,7.929558038
9.652456803,-0.336888872,7.843778572
9.609487673,-0.224659896,7.758586093
9.569104208,-0.111484119,7.674203324
9.53117963,0.002347299,7.590852989
9.495587158,0.116543198,7.508757812
9.462200013,0.230812417,7.428140517
9.430891415,0.344863796,7.349223828
9.401534585,0.458406174,7.272230468
9.374002744,0.571148391,7.197383162
9.348169111,0.682799288,7.124904634
9.323906907,0.793067702,7.055017606
9.301089353,0.901662475,6.987944804
9.279589669,1.008292445,6.923908951
9.259281076,1.112666453,6.863132771
9.240036794,1.214493338,6.805838987
9.221730042,1.313481939,6.752250323
9.204234043,1.409341097,6.702589505
9.187422016,1.50177965,6.657079254
9.171167182,1.590506439,6.615942296
9.155342761,1.675230304,6.579401353
9.139821974,1.755660083,6.54767915
9.124478041,1.831504616,6.520998411
9.109184182,1.902472744,6.49958186
9.093813618,1.968273305,6.48365222
9.07823957,2.02861514,6.473432215
9.062335258,2.083207088,6.469144569
9.045973901,2.131757988,6.471012007
9.029028722,2.173976681,6.479257251
9.01137294,2.209572006,6.494103026
8.992879775,2.238252802,6.515772055
8.973422449,2.25972791,6.544487063
8.9528746,2.273707459,6.580469478
8.931163667,2.280067096,6.623774648
8.90832324,2.279009075,6.674130197
8.884399344,2.270773902,6.731225366
8.859438006,2.255602086,6.794749396
8.83348525,2.233734134,6.864391527
8.806587102,2.205410553,6.939840999
8.778789587,2.17087185,7.020787053
8.75013873,2.130358533,7.106918929
8.720680556,2.084111109,7.197925869
8.690461091,2.032370086,7.293497112
8.659526359,1.97537597,7.393321899
8.627922387,1.91336927,7.49708947
8.595695199,1.846590492,7.604489066
8.562890821,1.775280145,7.715209928
8.529555278,1.699678735,7.828941296
8.495734595,1.620026769,7.94537241
8.461474797,1.536564756,8.06419251
8.426821911,1.449533203,8.185090839
8.39182196,1.359172616,8.307756635
8.35652097,1.265723503,8.431879139
8.320964967,1.169426372,8.557147592
8.285199976,1.07052173,8.683251235
8.249272021,0.969250085,8.809879307
8.213227129,0.865851943,8.93672105
8.177111325,0.760567812,9.063465704
8.140970633,0.6536382,9.189802509
8.104851079,0.545303613,9.315420705
8.068798689,0.43580456,9.440009534
8.032859487,0.325381547,9.563258236
7.997079498,0.214275083,9.684856051
7.961504749,0.102725673,9.804492219
7.926181265,-0.009026173,9.921855982
7.89115507,-0.12073995,10.03663658
7.856472189,-0.232175149,10.14852325
7.822178649,-0.343091263,10.25720524
7.788320474,-0.453247785,10.36237179
7.75494369,-0.562404208,10.46371213
7.722094322,-0.670320023,10.56091551
7.689818395,-0.776754725,10.65367116
7.658161934,-0.881467804,10.74166834
7.627170965,-0.984218755,10.82459627
7.596891513,-1.084767069,10.9021442
7.567369603,-1.182872239,10.97400137
7.53865126,-1.278293758,11.03985702
7.510782511,-1.370791119,11.0994004
7.483809379,-1.460123814,11.15232073
7.45777789,-1.546051335,11.19830727
7.43273407,-1.628333176,11.23704924
7.408723943,-1.706728829,11.2682359
7.385793536,-1.780997786,11.29155649
7.363988873,-1.850899541,11.30670023
7.343355979,-1.916193585,11.31335638
7.32394088,-1.976639412,11.31121418
7.305789601,-2.031996515,11.29996286
7.288948168,-2.082024384,11.27929166
7.273462605,-2.126482515,11.24888983
7.259378937,-2.165130398,11.20844661
7.246743191,-2.197727527,11.15765124
7.235601391,-2.224033394,11.09619295
7.225999563,-2.243807492,11.02376099
7.217983732,-2.256809314,10.9400446
7.211599824,-2.262800731,10.84473879
7.206880982,-2.261851831,10.73828626
7.203835057,-2.254642539,10.6226091
7.202466925,-2.241924444,10.49980326
7.202781465,-2.224449134,10.37196465
7.204783553,-2.202968198,10.24118922
7.208478067,-2.178233222,10.10957289
7.213869884,-2.150995797,9.979211607
7.220963882,-2.122007509,9.852201297
7.229764939,-2.092019947,9.730637895
7.240277931,-2.061784699,9.616617335
7.252507736,-2.032053353,9.51223555
7.266459231,-2.003577497,9.419588473
7.282137295,-1.977108719,9.340772038
7.299546804,-1.953398609,9.277882179
7.318692636,-1.933198753,9.233014828
7.339579668,-1.91726074,9.20826592
7.362258258,-1.906133633,9.205139095
7.386971526,-1.899508088,9.222627545
7.41401366,-1.896847374,9.259059452
7.443678845,-1.897614755,9.312762994
7.476261267,-1.901273498,9.382066347
7.512055111,-1.907286867,9.46529769
7.551354564,-1.915118129,9.560785199
7.594453811,-1.924230548,9.666857052
7.641647038,-1.934087391,9.781841427
7.693228431,-1.944151924,9.904066499
7.749492176,-1.953887411,10.03186045
7.810732459,-1.962757118,10.16355145
7.877243466,-1.970224311,10.29746768
7.949319382,-1.975752256,10.43193732
8.027254393,-1.978804219,10.56528854
8.111342491,-1.978843614,10.69584984
8.201666187,-1.9754978,10.82228735
8.297693206,-1.968870722,10.94424884
8.398780181,-1.959152442,11.06155941
8.504283746,-1.946533025,11.17404418
8.613560533,-1.931202532,11.28152829
8.725967176,-1.913351029,11.38383685
8.840860308,-1.893168578,11.48079497
8.957596563,-1.870845243,11.57222778
9.075532573,-1.846571087,11.65796041
9.194024971,-1.820536175,11.73781797
9.312430392,-1.792930568,11.81162558
9.430105468,-1.763944331,11.87920837
9.546406832,-1.733767527,11.94039144
9.660691118,-1.70259022,11.99499994
9.772314959,-1.670602474,12.04285897
9.880634987,-1.63799435,12.08379365
9.985007837,-1.604955914,12.11762912
10.08479014,-1.571677228,12.14419048
10.17933853,-1.538348357,12.16330286
10.26800965,-1.505159362,12.17479138
10.35016011,-1.472300309,12.17848116
10.42514657,-1.43996126,12.17419732
10.49232564,-1.408332279,12.16176498
